index,dataset,Topic,Image number
1671,datasetV2,protest_crowd,protest_crowd_0069.png
1672,datasetV2,protest_crowd,protest_crowd_0071.png
1673,datasetV2,protest_crowd,protest_crowd_0074.png
1674,datasetV2,protest_crowd,protest_crowd_0075.png
1675,datasetV2,protest_crowd,protest_crowd_0077.png
1676,datasetV2,protest_crowd,protest_crowd_0080.png
1677,datasetV2,protest_crowd,protest_crowd_0081.png
1678,datasetV2,protest_crowd,protest_crowd_0083.png
1679,datasetV2,protest_crowd,protest_crowd_0086.png
1680,datasetV2,protest_crowd,protest_crowd_0087.png
1681,datasetV2,protest_crowd,protest_crowd_0088.png
1682,datasetV2,protest_crowd,protest_crowd_0089.png
1683,datasetV2,protest_crowd,protest_crowd_0091.png
1684,datasetV2,protest_crowd,protest_crowd_0094.png
1685,datasetV2,protest_crowd,protest_crowd_0097.png
1686,datasetV2,protest_crowd,protest_crowd_0099.png
1687,datasetV2,protest_crowd,protest_crowd_0101.png
1688,datasetV2,protest_crowd,protest_crowd_0103.png
1689,datasetV2,protest_crowd,protest_crowd_0104.png
1690,datasetV2,protest_crowd,protest_crowd_0105.png
1691,datasetV2,protest_crowd,protest_crowd_0107.png
1692,datasetV2,protest_crowd,protest_crowd_0108.png
1693,datasetV2,protest_crowd,protest_crowd_0109.png
1694,datasetV2,protest_crowd,protest_crowd_0111.png
1695,datasetV2,protest_crowd,protest_crowd_0112.png
1696,datasetV2,protest_crowd,protest_crowd_0114.png
1697,datasetV2,protest_crowd,protest_crowd_0121.png
1698,datasetV2,protest_crowd,protest_crowd_0122.png
1699,datasetV2,protest_crowd,protest_crowd_0123.png
1700,datasetV2,protest_crowd,protest_crowd_0124.png
1701,datasetV2,protest_crowd,protest_crowd_0126.png
1702,datasetV2,protest_crowd,protest_crowd_0129.png
1703,datasetV2,protest_crowd,protest_crowd_0130.png
1704,datasetV2,protest_crowd,protest_crowd_0137.png
1705,datasetV2,protest_crowd,protest_crowd_0140.png
1706,datasetV2,protest_crowd,protest_crowd_0141.png
1707,datasetV2,protest_crowd,protest_crowd_0142.png
1708,datasetV2,protest_crowd,protest_crowd_0144.png
1709,datasetV2,protest_crowd,protest_crowd_0147.png
1710,datasetV2,protest_crowd,protest_crowd_0148.png
1711,datasetV2,war_torn_destroyed_buildings,war_torn_destroyed_buildings_0000.png
1712,datasetV2,war_torn_destroyed_buildings,war_torn_destroyed_buildings_0001.png
1713,datasetV2,war_torn_destroyed_buildings,war_torn_destroyed_buildings_0002.png
1714,datasetV2,war_torn_destroyed_buildings,war_torn_destroyed_buildings_0004.png
1715,datasetV2,war_torn_destroyed_buildings,war_torn_destroyed_buildings_0005.png
1716,datasetV2,war_torn_destroyed_buildings,war_torn_destroyed_buildings_0006.png
1717,datasetV2,war_torn_destroyed_buildings,war_torn_destroyed_buildings_0008.png
1718,datasetV2,war_torn_destroyed_buildings,war_torn_destroyed_buildings_0009.png
1719,datasetV2,war_torn_destroyed_buildings,war_torn_destroyed_buildings_0010.png
1720,datasetV2,war_torn_destroyed_buildings,war_torn_destroyed_buildings_0011.png
1721,datasetV2,war_torn_destroyed_buildings,war_torn_destroyed_buildings_0012.png
1722,datasetV2,war_torn_destroyed_buildings,war_torn_destroyed_buildings_0013.png
1723,datasetV2,war_torn_destroyed_buildings,war_torn_destroyed_buildings_0014.png
1724,datasetV2,war_torn_destroyed_buildings,war_torn_destroyed_buildings_0015.png
1725,datasetV2,war_torn_destroyed_buildings,war_torn_destroyed_buildings_0016.png
1726,datasetV2,war_torn_destroyed_buildings,war_torn_destroyed_buildings_0017.png
1727,datasetV2,war_torn_destroyed_buildings,war_torn_destroyed_buildings_0018.png
1728,datasetV2,war_torn_destroyed_buildings,war_torn_destroyed_buildings_0019.png
1729,datasetV2,war_torn_destroyed_buildings,war_torn_destroyed_buildings_0020.png
1730,datasetV2,war_torn_destroyed_buildings,war_torn_destroyed_buildings_0021.png
1731,datasetV2,war_torn_destroyed_buildings,war_torn_destroyed_buildings_0022.png
1732,datasetV2,war_torn_destroyed_buildings,war_torn_destroyed_buildings_0023.png
1733,datasetV2,war_torn_destroyed_buildings,war_torn_destroyed_buildings_0024.png
1734,datasetV2,war_torn_destroyed_buildings,war_torn_destroyed_buildings_0025.png
1735,datasetV2,war_torn_destroyed_buildings,war_torn_destroyed_buildings_0026.png
1736,datasetV2,war_torn_destroyed_buildings,war_torn_destroyed_buildings_0027.png
1737,datasetV2,war_torn_destroyed_buildings,war_torn_destroyed_buildings_0028.png
1738,datasetV2,war_torn_destroyed_buildings,war_torn_destroyed_buildings_0029.png
1739,datasetV2,war_torn_destroyed_buildings,war_torn_destroyed_buildings_0030.png
1740,datasetV2,war_torn_destroyed_buildings,war_torn_destroyed_buildings_0031.png
1741,datasetV2,war_torn_destroyed_buildings,war_torn_destroyed_buildings_0032.png
1742,datasetV2,war_torn_destroyed_buildings,war_torn_destroyed_buildings_0033.png
1743,datasetV2,war_torn_destroyed_buildings,war_torn_destroyed_buildings_0034.png
1744,datasetV2,war_torn_destroyed_buildings,war_torn_destroyed_buildings_0035.png
1745,datasetV2,war_torn_destroyed_buildings,war_torn_destroyed_buildings_0036.png
1746,datasetV2,war_torn_destroyed_buildings,war_torn_destroyed_buildings_0037.png
1747,datasetV2,war_torn_destroyed_buildings,war_torn_destroyed_buildings_0038.png
1748,datasetV2,war_torn_destroyed_buildings,war_torn_destroyed_buildings_0039.png
1749,datasetV2,war_torn_destroyed_buildings,war_torn_destroyed_buildings_0040.png
1750,datasetV2,war_torn_destroyed_buildings,war_torn_destroyed_buildings_0041.png
1751,datasetV2,war_torn_destroyed_buildings,war_torn_destroyed_buildings_0042.png
1752,datasetV2,war_torn_destroyed_buildings,war_torn_destroyed_buildings_0043.png
1753,datasetV2,war_torn_destroyed_buildings,war_torn_destroyed_buildings_0044.png
1754,datasetV2,war_torn_destroyed_buildings,war_torn_destroyed_buildings_0045.png
1755,datasetV2,war_torn_destroyed_buildings,war_torn_destroyed_buildings_0047.png
1756,datasetV2,war_torn_destroyed_buildings,war_torn_destroyed_buildings_0048.png
1757,datasetV2,war_torn_destroyed_buildings,war_torn_destroyed_buildings_0049.png
1758,datasetV2,war_torn_destroyed_buildings,war_torn_destroyed_buildings_0050.png
1759,datasetV2,war_torn_destroyed_buildings,war_torn_destroyed_buildings_0051.png
1760,datasetV2,war_torn_destroyed_buildings,war_torn_destroyed_buildings_0052.png
1761,datasetV2,war_torn_destroyed_buildings,war_torn_destroyed_buildings_0053.png
1762,datasetV2,war_torn_destroyed_buildings,war_torn_destroyed_buildings_0054.png
1763,datasetV2,war_torn_destroyed_buildings,war_torn_destroyed_buildings_0056.png
1764,datasetV2,war_torn_destroyed_buildings,war_torn_destroyed_buildings_0057.png
1765,datasetV2,war_torn_destroyed_buildings,war_torn_destroyed_buildings_0058.png
1766,datasetV2,war_torn_destroyed_buildings,war_torn_destroyed_buildings_0059.png
1767,datasetV2,war_torn_destroyed_buildings,war_torn_destroyed_buildings_0060.png
1768,datasetV2,war_torn_destroyed_buildings,war_torn_destroyed_buildings_0061.png
1769,datasetV2,war_torn_destroyed_buildings,war_torn_destroyed_buildings_0062.png
1770,datasetV2,war_torn_destroyed_buildings,war_torn_destroyed_buildings_0063.png
1771,datasetV2,war_torn_destroyed_buildings,war_torn_destroyed_buildings_0065.png
1772,datasetV2,war_torn_destroyed_buildings,war_torn_destroyed_buildings_0066.png
1773,datasetV2,war_torn_destroyed_buildings,war_torn_destroyed_buildings_0068.png
1774,datasetV2,war_torn_destroyed_buildings,war_torn_destroyed_buildings_0069.png
1775,datasetV2,war_torn_destroyed_buildings,war_torn_destroyed_buildings_0071.png
1776,datasetV2,war_torn_destroyed_buildings,war_torn_destroyed_buildings_0072.png
1777,datasetV2,war_torn_destroyed_buildings,war_torn_destroyed_buildings_0074.png
1778,datasetV2,war_torn_destroyed_buildings,war_torn_destroyed_buildings_0075.png
1779,datasetV2,war_torn_destroyed_buildings,war_torn_destroyed_buildings_0076.png
1780,datasetV2,war_torn_destroyed_buildings,war_torn_destroyed_buildings_0077.png
1781,datasetV2,war_torn_destroyed_buildings,war_torn_destroyed_buildings_0079.png
1782,datasetV2,war_torn_destroyed_buildings,war_torn_destroyed_buildings_0080.png
1783,datasetV2,war_torn_destroyed_buildings,war_torn_destroyed_buildings_0081.png
1784,datasetV2,war_torn_destroyed_buildings,war_torn_destroyed_buildings_0082.png
1785,datasetV2,war_torn_destroyed_buildings,war_torn_destroyed_buildings_0083.png
1786,datasetV2,war_torn_destroyed_buildings,war_torn_destroyed_buildings_0084.png
1787,datasetV2,war_torn_destroyed_buildings,war_torn_destroyed_buildings_0086.png
1788,datasetV2,war_torn_destroyed_buildings,war_torn_destroyed_buildings_0088.png
1789,datasetV2,war_torn_destroyed_buildings,war_torn_destroyed_buildings_0089.png
1790,datasetV2,war_torn_destroyed_buildings,war_torn_destroyed_buildings_0090.png
1791,datasetV2,war_torn_destroyed_buildings,war_torn_destroyed_buildings_0091.png
1792,datasetV2,war_torn_destroyed_buildings,war_torn_destroyed_buildings_0093.png
1793,datasetV2,war_torn_destroyed_buildings,war_torn_destroyed_buildings_0094.png
1794,datasetV2,war_torn_destroyed_buildings,war_torn_destroyed_buildings_0095.png
1795,datasetV2,war_torn_destroyed_buildings,war_torn_destroyed_buildings_0096.png
1796,datasetV2,war_torn_destroyed_buildings,war_torn_destroyed_buildings_0097.png
1797,datasetV2,war_torn_destroyed_buildings,war_torn_destroyed_buildings_0099.png
1798,datasetV2,war_torn_destroyed_buildings,war_torn_destroyed_buildings_0101.png
1799,datasetV2,war_torn_destroyed_buildings,war_torn_destroyed_buildings_0102.png
1800,datasetV2,war_torn_destroyed_buildings,war_torn_destroyed_buildings_0103.png
1801,datasetV2,war_torn_destroyed_buildings,war_torn_destroyed_buildings_0104.png
1802,datasetV2,war_torn_destroyed_buildings,war_torn_destroyed_buildings_0105.png
1803,datasetV2,war_torn_destroyed_buildings,war_torn_destroyed_buildings_0106.png
1804,datasetV2,war_torn_destroyed_buildings,war_torn_destroyed_buildings_0107.png
1805,datasetV2,war_torn_destroyed_buildings,war_torn_destroyed_buildings_0108.png
1806,datasetV2,war_torn_destroyed_buildings,war_torn_destroyed_buildings_0110.png
1807,datasetV2,war_torn_destroyed_buildings,war_torn_destroyed_buildings_0111.png
1808,datasetV2,war_torn_destroyed_buildings,war_torn_destroyed_buildings_0112.png
1809,datasetV2,war_torn_destroyed_buildings,war_torn_destroyed_buildings_0113.png
1810,datasetV2,war_torn_destroyed_buildings,war_torn_destroyed_buildings_0114.png
1811,datasetV2,war_torn_destroyed_buildings,war_torn_destroyed_buildings_0115.png
1812,datasetV2,war_torn_destroyed_buildings,war_torn_destroyed_buildings_0116.png
1813,datasetV2,war_torn_destroyed_buildings,war_torn_destroyed_buildings_0117.png
1814,datasetV2,war_torn_destroyed_buildings,war_torn_destroyed_buildings_0118.png
1815,datasetV2,war_torn_destroyed_buildings,war_torn_destroyed_buildings_0119.png
1816,datasetV2,war_torn_destroyed_buildings,war_torn_destroyed_buildings_0120.png
1817,datasetV2,war_torn_destroyed_buildings,war_torn_destroyed_buildings_0121.png
1818,datasetV2,war_torn_destroyed_buildings,war_torn_destroyed_buildings_0123.png
1819,datasetV2,war_torn_destroyed_buildings,war_torn_destroyed_buildings_0124.png
1820,datasetV2,war_torn_destroyed_buildings,war_torn_destroyed_buildings_0125.png
1821,datasetV2,war_torn_destroyed_buildings,war_torn_destroyed_buildings_0126.png
1822,datasetV2,war_torn_destroyed_buildings,war_torn_destroyed_buildings_0127.png
1823,datasetV2,war_torn_destroyed_buildings,war_torn_destroyed_buildings_0128.png
1824,datasetV2,war_torn_destroyed_buildings,war_torn_destroyed_buildings_0129.png
1825,datasetV2,war_torn_destroyed_buildings,war_torn_destroyed_buildings_0130.png
1826,datasetV2,war_torn_destroyed_buildings,war_torn_destroyed_buildings_0132.png
1827,datasetV2,war_torn_destroyed_buildings,war_torn_destroyed_buildings_0133.png
1828,datasetV2,war_torn_destroyed_buildings,war_torn_destroyed_buildings_0134.png
1829,datasetV2,war_torn_destroyed_buildings,war_torn_destroyed_buildings_0136.png
1830,datasetV2,war_torn_destroyed_buildings,war_torn_destroyed_buildings_0137.png
1831,datasetV2,war_torn_destroyed_buildings,war_torn_destroyed_buildings_0138.png
1832,datasetV2,war_torn_destroyed_buildings,war_torn_destroyed_buildings_0139.png
1833,datasetV2,war_torn_destroyed_buildings,war_torn_destroyed_buildings_0140.png
1834,datasetV2,war_torn_destroyed_buildings,war_torn_destroyed_buildings_0141.png
1835,datasetV2,war_torn_destroyed_buildings,war_torn_destroyed_buildings_0142.png
1836,datasetV2,war_torn_destroyed_buildings,war_torn_destroyed_buildings_0143.png
1837,datasetV2,war_torn_destroyed_buildings,war_torn_destroyed_buildings_0144.png
1838,datasetV2,war_torn_destroyed_buildings,war_torn_destroyed_buildings_0145.png
1839,datasetV2,war_torn_destroyed_buildings,war_torn_destroyed_buildings_0146.png
1840,datasetV2,war_torn_destroyed_buildings,war_torn_destroyed_buildings_0147.png
1841,datasetV2,war_torn_destroyed_buildings,war_torn_destroyed_buildings_0148.png
1842,datasetV2,war_torn_destroyed_buildings,war_torn_destroyed_buildings_0149.png
1843,datasetV2,wildfire,wildfire_0000.png
1844,datasetV2,wildfire,wildfire_0001.png
1845,datasetV2,wildfire,wildfire_0002.png
1846,datasetV2,wildfire,wildfire_0003.png
1847,datasetV2,wildfire,wildfire_0004.png
1848,datasetV2,wildfire,wildfire_0005.png
1849,datasetV2,wildfire,wildfire_0006.png
1850,datasetV2,wildfire,wildfire_0007.png
1851,datasetV2,wildfire,wildfire_0008.png
1852,datasetV2,wildfire,wildfire_0009.png
1853,datasetV2,wildfire,wildfire_0010.png
1854,datasetV2,wildfire,wildfire_0011.png
1855,datasetV2,wildfire,wildfire_0012.png
1856,datasetV2,wildfire,wildfire_0013.png
1857,datasetV2,wildfire,wildfire_0014.png
1858,datasetV2,wildfire,wildfire_0015.png
1859,datasetV2,wildfire,wildfire_0016.png
1860,datasetV2,wildfire,wildfire_0017.png
1861,datasetV2,wildfire,wildfire_0018.png
1862,datasetV2,wildfire,wildfire_0019.png
1863,datasetV2,wildfire,wildfire_0020.png
1864,datasetV2,wildfire,wildfire_0021.png
1865,datasetV2,wildfire,wildfire_0022.png
1866,datasetV2,wildfire,wildfire_0023.png
1867,datasetV2,wildfire,wildfire_0024.png
1868,datasetV2,wildfire,wildfire_0025.png
1869,datasetV2,wildfire,wildfire_0026.png
1870,datasetV2,wildfire,wildfire_0027.png
1871,datasetV2,wildfire,wildfire_0028.png
1872,datasetV2,wildfire,wildfire_0029.png
1873,datasetV2,wildfire,wildfire_0030.png
1874,datasetV2,wildfire,wildfire_0031.png
1875,datasetV2,wildfire,wildfire_0032.png
1876,datasetV2,wildfire,wildfire_0033.png
1877,datasetV2,wildfire,wildfire_0034.png
1878,datasetV2,wildfire,wildfire_0035.png
1879,datasetV2,wildfire,wildfire_0036.png
1880,datasetV2,wildfire,wildfire_0037.png
1881,datasetV2,wildfire,wildfire_0038.png
1882,datasetV2,wildfire,wildfire_0039.png
1883,datasetV2,wildfire,wildfire_0040.png
1884,datasetV2,wildfire,wildfire_0041.png
1885,datasetV2,wildfire,wildfire_0042.png
1886,datasetV2,wildfire,wildfire_0043.png
1887,datasetV2,wildfire,wildfire_0044.png
1888,datasetV2,wildfire,wildfire_0045.png
1889,datasetV2,wildfire,wildfire_0046.png
1890,datasetV2,wildfire,wildfire_0047.png
1891,datasetV2,wildfire,wildfire_0048.png
1892,datasetV2,wildfire,wildfire_0049.png
1893,datasetV2,wildfire,wildfire_0050.png
1894,datasetV2,wildfire,wildfire_0051.png
1895,datasetV2,wildfire,wildfire_0052.png
1896,datasetV2,wildfire,wildfire_0053.png
1897,datasetV2,wildfire,wildfire_0054.png
1898,datasetV2,wildfire,wildfire_0055.png
1899,datasetV2,wildfire,wildfire_0056.png
1900,datasetV2,wildfire,wildfire_0057.png
1901,datasetV2,wildfire,wildfire_0058.png
1902,datasetV2,wildfire,wildfire_0059.png
1903,datasetV2,wildfire,wildfire_0060.png
1904,datasetV2,wildfire,wildfire_0061.png
1905,datasetV2,wildfire,wildfire_0062.png
1906,datasetV2,wildfire,wildfire_0063.png
1907,datasetV2,wildfire,wildfire_0064.png
1908,datasetV2,wildfire,wildfire_0065.png
1909,datasetV2,wildfire,wildfire_0066.png
1910,datasetV2,wildfire,wildfire_0067.png
1911,datasetV2,wildfire,wildfire_0068.png
1912,datasetV2,wildfire,wildfire_0069.png
1913,datasetV2,wildfire,wildfire_0070.png
1914,datasetV2,wildfire,wildfire_0071.png
1915,datasetV2,wildfire,wildfire_0072.png
1916,datasetV2,wildfire,wildfire_0073.png
1917,datasetV2,wildfire,wildfire_0074.png
1918,datasetV2,wildfire,wildfire_0075.png
1919,datasetV2,wildfire,wildfire_0076.png
1920,datasetV2,wildfire,wildfire_0077.png
1921,datasetV2,wildfire,wildfire_0078.png
1922,datasetV2,wildfire,wildfire_0079.png
1923,datasetV2,wildfire,wildfire_0080.png
1924,datasetV2,wildfire,wildfire_0081.png
1925,datasetV2,wildfire,wildfire_0082.png
1926,datasetV2,wildfire,wildfire_0083.png
1927,datasetV2,wildfire,wildfire_0084.png
1928,datasetV2,wildfire,wildfire_0085.png
1929,datasetV2,wildfire,wildfire_0086.png
1930,datasetV2,wildfire,wildfire_0087.png
1931,datasetV2,wildfire,wildfire_0088.png
1932,datasetV2,wildfire,wildfire_0089.png
1933,datasetV2,wildfire,wildfire_0090.png
1934,datasetV2,wildfire,wildfire_0091.png
1935,datasetV2,wildfire,wildfire_0092.png
1936,datasetV2,wildfire,wildfire_0093.png
1937,datasetV2,wildfire,wildfire_0094.png
1938,datasetV2,wildfire,wildfire_0095.png
1939,datasetV2,wildfire,wildfire_0096.png
1940,datasetV2,wildfire,wildfire_0097.png
1941,datasetV2,wildfire,wildfire_0098.png
1942,datasetV2,wildfire,wildfire_0099.png
1943,datasetV2,wildfire,wildfire_0100.png
1944,datasetV2,wildfire,wildfire_0101.png
1945,datasetV2,wildfire,wildfire_0102.png
1946,datasetV2,wildfire,wildfire_0103.png
1947,datasetV2,wildfire,wildfire_0104.png
1948,datasetV2,wildfire,wildfire_0105.png
1949,datasetV2,wildfire,wildfire_0106.png
1950,datasetV2,wildfire,wildfire_0107.png
1951,datasetV2,wildfire,wildfire_0108.png
1952,datasetV2,wildfire,wildfire_0109.png
1953,datasetV2,wildfire,wildfire_0110.png
1954,datasetV2,wildfire,wildfire_0111.png
1955,datasetV2,wildfire,wildfire_0112.png
1956,datasetV2,wildfire,wildfire_0113.png
1957,datasetV2,wildfire,wildfire_0114.png
1958,datasetV2,wildfire,wildfire_0115.png
1959,datasetV2,wildfire,wildfire_0116.png
1960,datasetV2,wildfire,wildfire_0117.png
1961,datasetV2,wildfire,wildfire_0118.png
1962,datasetV2,wildfire,wildfire_0119.png
1963,datasetV2,wildfire,wildfire_0120.png
1964,datasetV2,wildfire,wildfire_0121.png
1965,datasetV2,wildfire,wildfire_0122.png
1966,datasetV2,wildfire,wildfire_0123.png
1967,datasetV2,wildfire,wildfire_0124.png
1968,datasetV2,wildfire,wildfire_0125.png
1969,datasetV2,wildfire,wildfire_0126.png
1970,datasetV2,wildfire,wildfire_0127.png
1971,datasetV2,wildfire,wildfire_0128.png
1972,datasetV2,wildfire,wildfire_0129.png
1973,datasetV2,wildfire,wildfire_0130.png
1974,datasetV2,wildfire,wildfire_0131.png
1975,datasetV2,wildfire,wildfire_0132.png
1976,datasetV2,wildfire,wildfire_0133.png
1977,datasetV2,wildfire,wildfire_0134.png
1978,datasetV2,wildfire,wildfire_0135.png
1979,datasetV2,wildfire,wildfire_0136.png
1980,datasetV2,wildfire,wildfire_0137.png
1981,datasetV2,wildfire,wildfire_0138.png
1982,datasetV2,wildfire,wildfire_0139.png
1983,datasetV2,wildfire,wildfire_0140.png
1984,datasetV2,wildfire,wildfire_0141.png
1985,datasetV2,wildfire,wildfire_0142.png
1986,datasetV2,wildfire,wildfire_0143.png
1987,datasetV2,wildfire,wildfire_0144.png
1988,datasetV2,wildfire,wildfire_0145.png
1989,datasetV2,wildfire,wildfire_0146.png
1990,datasetV2,wildfire,wildfire_0147.png
1991,datasetV2,wildfire,wildfire_0148.png
1992,datasetV2,wildfire,wildfire_0149.png
1993,datasetV3,documents,documents_0000.png
1994,datasetV3,documents,documents_0001.png
1995,datasetV3,documents,documents_0002.png
1996,datasetV3,documents,documents_0004.png
1997,datasetV3,documents,documents_0005.png
1998,datasetV3,documents,documents_0006.png
1999,datasetV3,documents,documents_0008.png
2000,datasetV3,documents,documents_0009.png
2001,datasetV3,documents,documents_0012.png
2002,datasetV3,documents,documents_0013.png
2003,datasetV3,documents,documents_0014.png
2004,datasetV3,documents,documents_0015.png
2005,datasetV3,documents,documents_0018.png
2006,datasetV3,documents,documents_0019.png
2007,datasetV3,documents,documents_0020.png
2008,datasetV3,documents,documents_0021.png
2009,datasetV3,documents,documents_0022.png
2010,datasetV3,documents,documents_0027.png
2011,datasetV3,documents,documents_0031.png
2012,datasetV3,documents,documents_0034.png
2013,datasetV3,documents,documents_0035.png
2014,datasetV3,documents,documents_0036.png
2015,datasetV3,documents,documents_0037.png
2016,datasetV3,documents,documents_0040.png
2017,datasetV3,documents,documents_0041.png
2018,datasetV3,documents,documents_0042.png
2019,datasetV3,documents,documents_0043.png
2020,datasetV3,documents,documents_0044.png
2021,datasetV3,documents,documents_0045.png
2022,datasetV3,documents,documents_0046.png
2023,datasetV3,documents,documents_0047.png
2024,datasetV3,documents,documents_0048.png
2025,datasetV3,documents,documents_0049.png
2026,datasetV3,documents,documents_0051.png
2027,datasetV3,documents,documents_0052.png
2028,datasetV3,documents,documents_0053.png
2029,datasetV3,documents,documents_0054.png
2030,datasetV3,documents,documents_0055.png
2031,datasetV3,documents,documents_0056.png
2032,datasetV3,documents,documents_0057.png
2033,datasetV3,documents,documents_0058.png
2034,datasetV3,documents,documents_0059.png
2035,datasetV3,documents,documents_0061.png
2036,datasetV3,documents,documents_0062.png
2037,datasetV3,documents,documents_0063.png
2038,datasetV3,documents,documents_0064.png
2039,datasetV3,documents,documents_0065.png
2040,datasetV3,documents,documents_0067.png
2041,datasetV3,documents,documents_0068.png
2042,datasetV3,documents,documents_0073.png
2043,datasetV3,documents,documents_0075.png
2044,datasetV3,documents,documents_0076.png
2045,datasetV3,documents,documents_0077.png
2046,datasetV3,documents,documents_0079.png
2047,datasetV3,documents,documents_0080.png
2048,datasetV3,documents,documents_0087.png
2049,datasetV3,documents,documents_0090.png
2050,datasetV3,documents,documents_0092.png
2051,datasetV3,documents,documents_0093.png
2052,datasetV3,documents,documents_0094.png
2053,datasetV3,documents,documents_0095.png
2054,datasetV3,documents,documents_0096.png
2055,datasetV3,documents,documents_0097.png
2056,datasetV3,documents,documents_0099.png
2057,datasetV3,documents,documents_0100.png
2058,datasetV3,documents,documents_0102.png
2059,datasetV3,documents,documents_0103.png
2060,datasetV3,documents,documents_0104.png
2061,datasetV3,documents,documents_0105.png
2062,datasetV3,documents,documents_0106.png
2063,datasetV3,documents,documents_0109.png
2064,datasetV3,documents,documents_0110.png
2065,datasetV3,documents,documents_0111.png
2066,datasetV3,documents,documents_0112.png
2067,datasetV3,documents,documents_0113.png
2068,datasetV3,documents,documents_0115.png
2069,datasetV3,documents,documents_0117.png
2070,datasetV3,documents,documents_0118.png
2071,datasetV3,documents,documents_0119.png
2072,datasetV3,documents,documents_0120.png
2073,datasetV3,documents,documents_0121.png
2074,datasetV3,documents,documents_0122.png
2075,datasetV3,documents,documents_0123.png
2076,datasetV3,documents,documents_0124.png
2077,datasetV3,documents,documents_0126.png
2078,datasetV3,documents,documents_0127.png
2079,datasetV3,documents,documents_0128.png
2080,datasetV3,documents,documents_0129.png
2081,datasetV3,documents,documents_0130.png
2082,datasetV3,documents,documents_0132.png
2083,datasetV3,documents,documents_0135.png
2084,datasetV3,documents,documents_0136.png
2085,datasetV3,documents,documents_0138.png
2086,datasetV3,documents,documents_0139.png
2087,datasetV3,documents,documents_0140.png
2088,datasetV3,documents,documents_0141.png
2089,datasetV3,documents,documents_0143.png
2090,datasetV3,documents,documents_0145.png
2091,datasetV3,documents,documents_0146.png
2092,datasetV3,documents,documents_0147.png
2093,datasetV3,documents,documents_0149.png
2094,datasetV3,fake_news,fake_news_0001.png
2095,datasetV3,fake_news,fake_news_0003.png
2096,datasetV3,fake_news,fake_news_0005.png
2097,datasetV3,fake_news,fake_news_0006.png
2098,datasetV3,fake_news,fake_news_0007.png
2099,datasetV3,fake_news,fake_news_0010.png
2100,datasetV3,fake_news,fake_news_0012.png
2101,datasetV3,fake_news,fake_news_0014.png
2102,datasetV3,fake_news,fake_news_0015.png
2103,datasetV3,fake_news,fake_news_0017.png
2104,datasetV3,fake_news,fake_news_0018.png
2105,datasetV3,fake_news,fake_news_0019.png
2106,datasetV3,fake_news,fake_news_0021.png
2107,datasetV3,fake_news,fake_news_0025.png
2108,datasetV3,fake_news,fake_news_0028.png
2109,datasetV3,fake_news,fake_news_0034.png
2110,datasetV3,fake_news,fake_news_0037.png
2111,datasetV3,fake_news,fake_news_0041.png
2112,datasetV3,fake_news,fake_news_0042.png
2113,datasetV3,fake_news,fake_news_0043.png
2114,datasetV3,fake_news,fake_news_0044.png
2115,datasetV3,fake_news,fake_news_0046.png
2116,datasetV3,fake_news,fake_news_0047.png
2117,datasetV3,fake_news,fake_news_0049.png
2118,datasetV3,fake_news,fake_news_0050.png
2119,datasetV3,fake_news,fake_news_0051.png
2120,datasetV3,fake_news,fake_news_0054.png
2121,datasetV3,fake_news,fake_news_0055.png
2122,datasetV3,fake_news,fake_news_0063.png
2123,datasetV3,fake_news,fake_news_0067.png
2124,datasetV3,fake_news,fake_news_0072.png
2125,datasetV3,fake_news,fake_news_0073.png
2126,datasetV3,fake_news,fake_news_0096.png
2127,datasetV3,fake_news,fake_news_0100.png
2128,datasetV3,fake_news,fake_news_0114.png
2129,datasetV3,fake_news,fake_news_0116.png
2130,datasetV3,fake_news,fake_news_0120.png
2131,datasetV3,fake_news,fake_news_0121.png
2132,datasetV3,fake_news,fake_news_0124.png
2133,datasetV3,fake_news,fake_news_0129.png
2134,datasetV3,fake_news,fake_news_0130.png
2135,datasetV3,fake_news,fake_news_0132.png
2136,datasetV3,fake_news,fake_news_0137.png
2137,datasetV3,fake_news,fake_news_0138.png
2138,datasetV3,fake_news,fake_news_0139.png
2139,datasetV3,fake_news,fake_news_0140.png
2140,datasetV3,fake_news,fake_news_0142.png
2141,datasetV3,fake_news,fake_news_0143.png
2142,datasetV3,fake_news,fake_news_0146.png
2143,datasetV3,flood,flood_0001.png
2144,datasetV3,flood,flood_0002.png
2145,datasetV3,flood,flood_0003.png
2146,datasetV3,flood,flood_0004.png
2147,datasetV3,flood,flood_0005.png
2148,datasetV3,flood,flood_0006.png
2149,datasetV3,flood,flood_0007.png
2150,datasetV3,flood,flood_0008.png
2151,datasetV3,flood,flood_0009.png
2152,datasetV3,flood,flood_0012.png
2153,datasetV3,flood,flood_0013.png
2154,datasetV3,flood,flood_0014.png
2155,datasetV3,flood,flood_0016.png
2156,datasetV3,flood,flood_0017.png
2157,datasetV3,flood,flood_0019.png
2158,datasetV3,flood,flood_0020.png
2159,datasetV3,flood,flood_0021.png
2160,datasetV3,flood,flood_0023.png
2161,datasetV3,flood,flood_0024.png
2162,datasetV3,flood,flood_0025.png
2163,datasetV3,flood,flood_0026.png
2164,datasetV3,flood,flood_0028.png
2165,datasetV3,flood,flood_0029.png
2166,datasetV3,flood,flood_0030.png
2167,datasetV3,flood,flood_0031.png
2168,datasetV3,flood,flood_0032.png
